auction_id,auction_house_id,artwork_id,date_of_auction,collector_museum_id,reserve_price,final_price,number_of_bids,artist_id,name,medium,year_created,image,artwork_length,artwork_width,artwork_height,signed,insurance_value,university_id,location,area,log_area,age,signed_flag,season_q,year,reserve_gt0,premium,mean_bids,artist_rep_score,artist_volatility,prov_score,prov_volatility,auction_house_score,house_volatility,y_log_price,y_price,region
AUC-000080,AH-023,ARTW-000160,2017-01-26,COL-0010,179882.0,179682,1,ART-00033,Artwork 160,acrylic,2009,https://example.com/art/160.jpg,124,149,41,True,342092,UNI-005,Paris,18476,9.824281994355154,16,1,1,2017,1,-0.0011118399839895041,1,32.44,52.74,40.25,100.0,61.65,35.94,12.098949466181953,179682,paris
AUC-000081,AH-024,ARTW-000297,2015-10-11,COL-0198,150268.0,154442,2,ART-00064,Artwork 297,oil on canvas,1984,https://example.com/art/297.jpg,139,92,49,True,169502,UNI-003,Milan,12788,9.45634070543332,41,1,4,2015,1,0.027777038358133468,2,56.62,88.87,37.94,100.0,72.4,80.16,11.947580375208934,154442,milan
AUC-000082,AH-004,ARTW-000284,2011-08-13,COL-0086,39390.0,37520,1,ART-00061,Artwork 284,oil on canvas,1970,https://example.com/art/284.jpg,100,57,20,True,391917,UNI-005,Paris,5700,8.648396877031582,55,1,3,2011,1,-0.04747397816704747,1,25.32,42.08,28.61,100.0,59.96,30.69,10.532656055217016,37520,paris
AUC-000083,AH-015,ARTW-001229,2014-04-06,MUSEUM-018,22219.0,24282,5,ART-00270,Artwork 1229,mixed media,2020,https://example.com/art/1229.jpg,107,173,45,False,64230,UNI-002,Shanghai,18511,9.826174449433458,5,0,2,2014,1,0.09284846302713894,5,32.71,15.72,57.29,100.0,23.43,36.1,10.097531796025063,24282,shanghai
AUC-000084,AH-013,ARTW-002198,2024-03-17,COL-0140,154045.0,147763,1,ART-00487,Artwork 2198,mixed media,1987,https://example.com/art/2198.jpg,46,151,14,True,323821,UNI-004,Hong Kong,6946,8.846065190692881,38,1,1,2024,1,-0.0407802914732708,1,22.37,95.42,19.83,100.0,50.14,65.27,11.903371685432536,147763,hong kong
AUC-000085,AH-019,ARTW-002109,2014-10-04,COL-0193,194148.0,216774,9,ART-00468,Artwork 2109,watercolour,1982,https://example.com/art/2109.jpg,188,72,2,True,499220,UNI-005,New York,13536,9.513181956185786,43,1,4,2014,1,0.11653995920637863,9,22.72,37.93,45.0,100.0,7.01,64.15,12.286615228245362,216774,new york
AUC-000086,AH-023,ARTW-000591,2021-10-01,COL-0109,113546.0,137680,11,ART-00132,Artwork 591,oil on canvas,1964,https://example.com/art/591.jpg,81,156,40,False,48081,UNI-001,Paris,12636,9.444384297758681,61,0,4,2021,1,0.21254821834322654,11,25.13,0.0,41.0,100.0,61.65,35.94,11.832694694078103,137680,paris
AUC-000087,AH-027,ARTW-000752,2020-06-20,COL-0022,29999.0,29457,1,ART-00165,Artwork 752,photography,1982,https://example.com/art/752.jpg,110,47,40,False,239880,UNI-003,Shanghai,5170,8.550821372396221,43,0,2,2020,1,-0.01806726890896363,1,38.11,75.15,25.97,100.0,62.11,33.45,10.290720799049488,29457,shanghai
AUC-000088,AH-024,ARTW-001158,2019-06-24,COL-0038,58783.0,61163,4,ART-00254,Artwork 1158,watercolour,1984,https://example.com/art/1158.jpg,47,119,45,True,457474,UNI-002,Milan,5593,8.629449873761905,41,1,2,2019,1,0.040487896160454555,4,33.77,67.7,9.49,0.0,72.4,80.16,11.021314060128041,61163,milan
AUC-000089,AH-033,ARTW-001704,2018-04-14,MUSEUM-010,55539.0,60711,6,ART-00380,Artwork 1704,acrylic,1969,https://example.com/art/1704.jpg,84,57,1,False,476678,UNI-005,Zurich,4788,8.47407690034261,56,0,2,2018,1,0.09312375087776158,6,14.57,0.0,77.79,0.0,38.02,0.0,11.01389665108375,60711,zurich
AUC-000090,AH-002,ARTW-000252,2014-06-27,COL-0065,67925.0,74562,6,ART-00054,Artwork 252,digital,1997,https://example.com/art/252.jpg,165,197,15,True,111168,UNI-005,Zurich,32505,10.389179966663121,28,1,2,2014,1,0.09771071034228929,6,32.22,95.28,46.57,100.0,70.71,19.67,11.219399684601527,74562,zurich
AUC-000091,AH-016,ARTW-000802,2022-06-26,COL-0159,105571.0,118404,9,ART-00175,Artwork 802,acrylic,2010,https://example.com/art/802.jpg,120,122,9,True,139830,UNI-005,Dubai,14640,9.591581091193483,15,1,2,2022,1,0.12155800361841794,9,26.36,77.94,30.1,0.0,52.75,69.77,11.681866230270122,118404,dubai
AUC-000092,AH-005,ARTW-000700,2020-05-03,COL-0076,175631.0,172197,1,ART-00154,Artwork 700,sculpture,1971,https://example.com/art/700.jpg,191,163,46,True,109646,UNI-005,Paris,31133,10.346055748595795,54,1,2,2020,1,-0.0195523569301547,1,20.77,0.0,35.03,100.0,42.25,55.77,12.056400256506462,172197,paris
AUC-000093,AH-035,ARTW-001261,2014-03-12,COL-0171,119366.0,121297,2,ART-00277,Artwork 1261,sculpture,1979,https://example.com/art/1261.jpg,43,63,17,True,177884,UNI-004,Chicago,2709,7.904703913873747,46,1,1,2014,1,0.016177135867835063,2,25.57,0.0,37.49,100.0,57.72,78.27,11.706005606750045,121297,chicago
AUC-000094,AH-015,ARTW-000075,2013-12-02,COL-0097,28207.0,30612,4,ART-00016,Artwork 75,watercolour,2023,https://example.com/art/75.jpg,46,46,12,True,216058,UNI-004,Shanghai,2116,7.6577552711348655,2,1,4,2013,1,0.08526252348707768,4,19.53,0.0,48.04,100.0,23.43,36.1,10.329180034324262,30612,shanghai
AUC-000095,AH-001,ARTW-002166,2014-11-19,COL-0036,113276.0,129351,5,ART-00480,Artwork 2166,acrylic,1973,https://example.com/art/2166.jpg,52,49,37,True,218460,UNI-003,Chicago,2548,7.8434564043761155,52,1,4,2014,1,0.14191002507150677,5,41.43,47.7,34.65,100.0,63.48,4.51,11.77029264941965,129351,chicago
AUC-000096,AH-006,ARTW-001634,2017-06-25,MUSEUM-020,71727.0,72826,1,ART-00363,Artwork 1634,digital,1999,https://example.com/art/1634.jpg,82,98,6,True,109642,UNI-003,Sydney,8036,8.991811158212718,26,1,2,2017,1,0.01532198474772401,1,22.05,0.0,46.45,100.0,21.27,36.29,11.195842044546996,72826,sydney
AUC-000097,AH-026,ARTW-000402,2023-07-13,COL-0121,217219.0,238249,4,ART-00089,Artwork 402,digital,1970,https://example.com/art/402.jpg,74,51,25,True,494014,UNI-002,Dubai,3774,8.236155661683124,55,1,3,2023,1,0.09681473535924574,4,21.51,0.0,31.5,0.0,64.46,83.77,12.381075821516449,238249,dubai
AUC-000098,AH-027,ARTW-001375,2011-10-04,COL-0132,58380.0,64566,6,ART-00301,Artwork 1375,acrylic,1963,https://example.com/art/1375.jpg,128,27,28,False,249359,UNI-004,Shanghai,3456,8.148156439921625,62,0,4,2011,1,0.10596094552929085,6,28.61,92.1,30.59,100.0,62.11,33.45,11.075458723336263,64566,shanghai
AUC-000099,AH-020,ARTW-001062,2018-08-25,COL-0020,108430.0,113312,1,ART-00233,Artwork 1062,sculpture,1990,https://example.com/art/1062.jpg,159,49,44,False,341591,UNI-001,Chicago,7791,8.960852845322371,35,0,3,2018,1,0.04502443973070184,1,27.04,0.0,46.97,100.0,32.22,58.75,11.637909180063312,113312,chicago
AUC-000100,AH-027,ARTW-000304,2013-03-01,COL-0033,107111.0,119271,4,ART-00066,Artwork 304,oil on canvas,1953,https://example.com/art/304.jpg,48,29,6,True,427804,UNI-002,Shanghai,1392,7.239214973779806,72,1,1,2013,1,0.11352708872104639,4,22.42,98.38,38.19,100.0,62.11,33.45,11.689161878108235,119271,shanghai
AUC-000101,AH-032,ARTW-000923,2012-02-03,COL-0194,100597.0,115485,10,ART-00201,Artwork 923,photography,1971,https://example.com/art/923.jpg,159,20,12,True,301010,UNI-002,Geneva,3180,8.064950891749143,54,1,1,2012,1,0.14799646112707138,10,27.92,0.0,42.56,0.0,66.56,33.41,11.65690458947599,115485,geneva
AUC-000102,AH-011,ARTW-002133,2024-09-19,COL-0107,154841.0,170263,7,ART-00473,Artwork 2133,mixed media,1983,https://example.com/art/2133.jpg,194,100,30,True,93497,UNI-004,Madrid,19400,9.873079890114703,42,1,3,2024,1,0.09959894343229507,7,41.29,85.98,25.0,0.0,57.27,89.05,12.04510545264264,170263,madrid
AUC-000103,AH-013,ARTW-001155,2021-07-27,COL-0053,102162.0,101666,1,ART-00254,Artwork 1155,digital,2020,https://example.com/art/1155.jpg,171,162,15,True,289587,UNI-005,Hong Kong,27702,10.229295989560153,5,1,3,2021,1,-0.004855034161429886,1,33.77,67.7,17.61,100.0,50.14,65.27,11.529458045604589,101666,hong kong
AUC-000104,AH-005,ARTW-001898,2024-03-28,COL-0063,127867.0,144273,5,ART-00423,Artwork 1898,acrylic,2013,https://example.com/art/1898.jpg,116,115,29,True,145317,UNI-002,Paris,13340,9.498597279178806,12,1,1,2024,1,0.12830519211368063,5,38.47,82.19,35.67,0.0,42.25,55.77,11.879469548347384,144273,paris
AUC-000105,AH-022,ARTW-001163,2023-11-06,MUSEUM-005,112103.0,119110,3,ART-00255,Artwork 1163,photography,2020,https://example.com/art/1163.jpg,190,42,14,False,19086,UNI-005,Tokyo,7980,8.984818995876008,5,0,4,2023,1,0.06250501770693023,3,33.86,84.78,79.77,0.0,40.38,71.66,11.687811110440409,119110,tokyo
AUC-000106,AH-013,ARTW-000353,2020-11-20,COL-0191,116605.0,115666,1,ART-00077,Artwork 353,mixed media,1990,https://example.com/art/353.jpg,32,70,48,False,415250,UNI-003,Hong Kong,2240,7.714677473800927,35,0,4,2020,1,-0.008052827923330903,1,3.04,0.0,,,50.14,65.27,11.658470652101114,115666,hong kong
AUC-000107,AH-003,ARTW-001140,2023-12-23,COL-0072,49387.0,52577,6,ART-00251,Artwork 1140,photography,1985,https://example.com/art/1140.jpg,39,124,49,False,489318,UNI-005,Sydney,4836,8.484049972822984,40,0,4,2023,1,0.06459189665296536,6,40.07,74.27,30.99,100.0,61.28,40.53,10.870053060283906,52577,sydney
AUC-000108,AH-023,ARTW-000752,2019-12-21,COL-0022,140436.0,147169,10,ART-00165,Artwork 752,photography,1982,https://example.com/art/752.jpg,110,47,40,False,239880,UNI-003,Paris,5170,8.550821372396221,43,0,4,2019,1,0.04794354723859979,10,38.11,75.15,25.97,100.0,61.65,35.94,11.89934366015816,147169,paris
AUC-000109,AH-026,ARTW-000229,2010-11-06,COL-0057,80712.0,85034,4,ART-00049,Artwork 229,oil on canvas,1976,https://example.com/art/229.jpg,40,158,35,False,172506,UNI-002,Dubai,6320,8.751632702472298,49,0,4,2010,1,0.05354841907027456,4,26.56,89.01,19.71,100.0,64.46,83.77,11.350818215426514,85034,dubai
AUC-000110,AH-034,ARTW-001728,2021-01-18,COL-0010,154656.0,178358,8,ART-00385,Artwork 1728,oil on canvas,1993,https://example.com/art/1728.jpg,167,161,46,True,70562,UNI-002,New York,26887,10.199435369404942,32,1,1,2021,1,0.15325625905234844,8,20.61,0.0,30.62,100.0,47.7,58.97,12.091553652087436,178358,new york
AUC-000111,AH-009,ARTW-000838,2013-08-03,COL-0189,143655.0,163169,7,ART-00183,Artwork 838,sculpture,1989,https://example.com/art/838.jpg,70,199,34,False,452334,UNI-005,Hong Kong,13930,9.541871851706224,36,0,3,2013,1,0.13583933730117295,7,24.04,79.2,56.03,100.0,72.49,91.59,12.002547881085116,163169,hong kong
AUC-000112,AH-010,ARTW-001598,2016-03-13,COL-0002,64816.0,71164,3,ART-00354,Artwork 1598,photography,2014,https://example.com/art/1598.jpg,161,196,17,True,18443,UNI-002,Dubai,31556,10.359550713407383,11,1,1,2016,1,0.09793878054801283,3,2.88,0.0,41.39,100.0,73.7,100.0,11.172756403504726,71164,dubai
AUC-000113,AH-022,ARTW-002156,2022-09-28,COL-0087,134648.0,149680,5,ART-00478,Artwork 2156,sculpture,1968,https://example.com/art/2156.jpg,109,110,32,True,186710,UNI-001,Tokyo,11990,9.391911647379434,57,1,3,2022,1,0.1116392371219773,5,26.5,0.0,41.22,100.0,40.38,71.66,11.91626164184495,149680,tokyo
AUC-000114,AH-007,ARTW-000321,2018-01-14,MUSEUM-002,62338.0,61568,1,ART-00069,Artwork 321,photography,1964,https://example.com/art/321.jpg,173,164,31,False,295701,UNI-005,Milan,28372,10.253193267718052,61,0,1,2018,1,-0.01235201642657769,1,28.31,66.0,44.02,100.0,47.9,54.97,11.027913776097217,61568,milan
AUC-000115,AH-035,ARTW-000611,2020-08-22,COL-0045,18860.0,19565,2,ART-00136,Artwork 611,sculpture,1964,https://example.com/art/611.jpg,86,42,23,False,410964,UNI-003,Chicago,3612,8.19229373114764,61,0,3,2020,1,0.03738069989395546,2,12.78,2.65,29.0,0.0,57.72,78.27,9.881548645017373,19565,chicago
AUC-000116,AH-017,ARTW-000647,2018-10-18,COL-0117,73465.0,72594,1,ART-00143,Artwork 647,sculpture,1959,https://example.com/art/647.jpg,141,159,27,False,390833,UNI-004,Chicago,22419,10.017708696626151,66,0,4,2018,1,-0.011855985843598992,1,21.64,27.5,50.17,100.0,67.6,70.82,11.192651327917789,72594,chicago
AUC-000117,AH-008,ARTW-001867,2012-02-22,COL-0074,137229.0,149388,5,ART-00416,Artwork 1867,photography,1984,https://example.com/art/1867.jpg,75,103,46,True,37588,UNI-004,Madrid,7725,8.952346543226227,41,1,1,2012,1,0.08860372078788012,5,21.27,0.0,45.92,100.0,50.99,31.71,11.914308921125478,149388,madrid
AUC-000118,AH-012,ARTW-001847,2013-12-08,COL-0015,118530.0,138310,9,ART-00411,Artwork 1847,mixed media,2000,https://example.com/art/1847.jpg,166,66,37,False,252366,UNI-005,Madrid,10956,9.301733800405394,25,0,4,2013,1,0.16687758373407577,9,18.14,71.05,6.58,0.0,67.79,65.69,11.837260051727819,138310,madrid
AUC-000119,AH-001,ARTW-002134,2012-05-07,MUSEUM-002,106145.0,100049,1,ART-00473,Artwork 2134,mixed media,2021,https://example.com/art/2134.jpg,186,75,10,True,474497,UNI-001,Chicago,13950,9.543306469268108,4,1,2,2012,1,-0.05743087286259362,1,41.29,85.98,56.16,100.0,63.48,4.51,11.51342534001188,100049,chicago
AUC-000120,AH-016,ARTW-001367,2017-02-04,COL-0013,91858.0,99565,5,ART-00299,Artwork 1367,mixed media,1974,https://example.com/art/1367.jpg,138,80,41,True,438066,UNI-001,Dubai,11040,9.309370895439137,51,1,1,2017,1,0.08390123886868862,5,33.12,66.72,5.15,0.0,52.75,69.77,11.50857601983239,99565,dubai
AUC-000121,AH-016,ARTW-000873,2017-09-15,COL-0029,42319.0,41860,1,ART-00190,Artwork 873,photography,2010,https://example.com/art/873.jpg,73,94,1,False,218906,UNI-003,Dubai,6862,8.833899942908635,15,0,3,2017,1,-0.010846192017769795,1,35.25,73.45,,,52.75,69.77,10.642109884868974,41860,dubai
AUC-000122,AH-005,ARTW-001474,2013-06-10,MUSEUM-017,141338.0,162168,9,ART-00325,Artwork 1474,watercolour,1982,https://example.com/art/1474.jpg,124,20,5,True,451236,UNI-002,Paris,2480,7.816416983691801,43,1,2,2013,1,0.14737720924309103,9,30.37,40.91,55.65,100.0,42.25,55.77,11.996394280325783,162168,paris
AUC-000123,AH-004,ARTW-000730,2019-08-28,COL-0052,,181682,1,ART-00161,Artwork 730,digital,2021,https://example.com/art/730.jpg,197,192,13,False,346457,UNI-001,Paris,37824,10.540725538656556,4,0,3,2019,0,,1,1.43,0.0,25.0,0.0,59.96,30.69,12.110018689192646,181682,paris
AUC-000124,AH-018,ARTW-000740,2019-02-26,COL-0171,67744.0,75534,6,ART-00163,Artwork 740,oil on canvas,2017,https://example.com/art/740.jpg,194,78,7,False,393017,UNI-003,Sydney,15132,9.624633068687027,8,0,1,2019,1,0.11499173358526216,6,41.73,90.74,20.04,100.0,62.3,75.04,11.232351403977825,75534,sydney
AUC-000125,AH-003,ARTW-000044,2011-12-03,COL-0120,37127.0,40184,8,ART-00009,Artwork 44,sculpture,2013,https://example.com/art/44.jpg,70,28,17,True,70604,UNI-004,Sydney,1960,7.581209826196346,12,1,4,2011,1,0.08233899857246747,8,31.13,80.5,36.99,100.0,61.28,40.53,10.60124907064682,40184,sydney
AUC-000126,AH-009,ARTW-000300,2020-12-23,COL-0065,224912.0,245801,3,ART-00065,Artwork 300,oil on canvas,1963,https://example.com/art/300.jpg,35,62,46,True,475012,UNI-001,Hong Kong,2170,7.682943169878292,62,1,4,2020,1,0.09287632496265207,3,26.54,64.78,38.8,100.0,72.49,91.59,12.41228161277747,245801,hong kong
AUC-000127,AH-019,ARTW-001623,2020-01-21,COL-0065,78012.0,80770,1,ART-00360,Artwork 1623,acrylic,1970,https://example.com/art/1623.jpg,83,142,48,True,134392,UNI-005,New York,11786,9.37475250822657,55,1,1,2020,1,0.03535353535353535,1,0.85,0.0,61.36,100.0,7.01,64.15,11.299373269194168,80770,new york
AUC-000128,AH-009,ARTW-000251,2020-09-04,COL-0158,75622.0,75432,1,ART-00054,Artwork 251,mixed media,1959,https://example.com/art/251.jpg,181,59,3,True,43317,UNI-003,Hong Kong,10679,9.276128112514186,66,1,3,2020,1,-0.0025124963634921057,1,32.22,95.28,44.0,100.0,72.49,91.59,11.231000124030809,75432,hong kong
AUC-000129,AH-028,ARTW-002034,2020-05-25,MUSEUM-007,41141.0,45651,5,ART-00451,Artwork 2034,watercolour,1989,https://example.com/art/2034.jpg,194,136,7,False,142709,UNI-004,Madrid,26384,10.180550945839768,36,0,2,2020,1,0.10962300381614448,5,38.23,69.21,9.5,0.0,61.58,71.32,10.72880269667349,45651,madrid
AUC-000130,AH-032,ARTW-000461,2015-03-23,COL-0130,42167.0,43725,2,ART-00102,Artwork 461,digital,1999,https://example.com/art/461.jpg,168,108,22,False,421609,UNI-005,Geneva,18144,9.806150319647172,26,0,1,2015,1,0.036948324519173764,2,28.98,58.04,55.02,100.0,66.56,33.41,10.685698169836833,43725,geneva
AUC-000131,AH-029,ARTW-001403,2019-10-24,COL-0053,206938.0,242392,12,ART-00309,Artwork 1403,photography,1951,https://example.com/art/1403.jpg,102,95,8,False,464312,UNI-001,Hong Kong,9690,9.17895289873455,74,0,4,2019,1,0.17132667755559636,12,14.28,0.0,36.35,100.0,39.01,61.23,12.398315654872533,242392,hong kong
AUC-000132,AH-021,ARTW-000974,2019-03-06,COL-0093,92349.0,92225,1,ART-00215,Artwork 974,photography,2005,https://example.com/art/974.jpg,94,69,47,False,137790,UNI-003,Seoul,6486,8.777555453213056,20,0,1,2019,1,-0.001342732460557234,1,23.24,51.5,24.83,100.0,63.99,82.94,11.431997365452988,92225,seoul
AUC-000133,AH-028,ARTW-001823,2021-05-22,MUSEUM-013,37999.0,37422,1,ART-00406,Artwork 1823,mixed media,2004,https://example.com/art/1823.jpg,85,189,15,False,111004,UNI-005,Madrid,16065,9.684460516733758,21,0,2,2021,1,-0.015184610121318982,1,8.45,0.0,52.62,100.0,61.58,71.32,10.530040767646089,37422,madrid
AUC-000134,AH-036,ARTW-000151,2020-04-07,COL-0083,95860.0,104684,8,ART-00031,Artwork 151,acrylic,2003,https://example.com/art/151.jpg,163,79,4,False,225371,UNI-004,London,12877,9.463275708098129,22,0,2,2020,1,0.09205090757354475,8,9.46,0.0,45.29,0.0,55.63,50.81,11.558711120119362,104684,london
AUC-000135,AH-012,ARTW-000156,2017-08-11,COL-0072,,159739,17,ART-00032,Artwork 156,sculpture,2018,https://example.com/art/156.jpg,26,75,24,False,50388,UNI-003,Madrid,1950,7.576097340623111,7,0,3,2017,0,,17,30.04,0.0,32.54,100.0,67.79,65.69,11.98130277247138,159739,madrid
AUC-000136,AH-019,ARTW-002227,2011-08-09,COL-0007,185675.0,192522,2,ART-00494,Artwork 2227,photography,2001,https://example.com/art/2227.jpg,95,116,9,True,252235,UNI-001,New York,11020,9.307557822691543,24,1,3,2011,1,0.03687626228625286,2,35.51,53.47,41.37,100.0,7.01,64.15,12.167970906092227,192522,new york
AUC-000137,AH-018,ARTW-001453,2014-07-08,COL-0115,160601.0,175932,7,ART-00320,Artwork 1453,oil on canvas,2015,https://example.com/art/1453.jpg,121,194,23,False,97379,UNI-001,Sydney,23474,10.063691304076464,10,0,3,2014,1,0.09546017770748626,7,28.83,0.0,32.91,100.0,62.3,75.04,12.077858519724389,175932,sydney
AUC-000138,AH-022,ARTW-001695,2013-10-22,MUSEUM-009,104891.0,104732,1,ART-00378,Artwork 1695,watercolour,1990,https://example.com/art/1695.jpg,175,85,10,False,131419,UNI-002,Tokyo,14875,9.60750445504496,35,0,4,2013,1,-0.0015158593206280806,1,2.9699999999999998,0.0,50.77,100.0,40.38,71.66,11.559169533444296,104732,tokyo
AUC-000139,AH-002,ARTW-001388,2018-03-11,COL-0060,222971.0,223948,1,ART-00305,Artwork 1388,mixed media,1993,https://example.com/art/1388.jpg,187,102,6,True,430957,UNI-001,Zurich,19074,9.856133856152658,32,1,1,2018,1,0.004381735741419287,1,15.78,0.0,9.88,0.0,70.71,19.67,12.319173626343048,223948,zurich
AUC-000140,AH-027,ARTW-000423,2022-10-17,COL-0068,216059.0,250165,10,ART-00094,Artwork 423,digital,1989,https://example.com/art/423.jpg,115,75,3,True,194035,UNI-005,Shanghai,8625,9.062536177207788,36,1,4,2022,1,0.1578550303389352,10,44.91,81.66,43.4,100.0,62.11,33.45,12.42987997649392,250165,shanghai
AUC-000141,AH-032,ARTW-002055,2012-11-26,COL-0070,184392.0,186572,1,ART-00455,Artwork 2055,oil on canvas,1968,https://example.com/art/2055.jpg,49,98,2,False,355516,UNI-005,Geneva,4802,8.476996001664824,57,0,4,2012,1,0.011822638726192027,1,21.78,0.0,39.05,100.0,66.56,33.41,12.136577862392354,186572,geneva
AUC-000142,AH-017,ARTW-001372,2013-09-02,COL-0118,17375.0,16571,1,ART-00300,Artwork 1372,photography,2021,https://example.com/art/1372.jpg,57,116,49,True,11267,UNI-002,Chicago,6612,8.796792687674662,4,1,3,2013,1,-0.04627338129496403,1,9.55,0.0,61.59,100.0,67.6,70.82,9.715469803197292,16571,chicago
AUC-000143,AH-024,ARTW-000082,2024-04-14,COL-0133,85399.0,89761,4,ART-00017,Artwork 82,mixed media,1985,https://example.com/art/82.jpg,128,184,45,True,336778,UNI-002,Milan,23552,10.067008479866365,40,1,2,2024,1,0.051077881474021945,4,28.1,80.39,9.38,0.0,72.4,80.16,11.40491700214822,89761,milan
AUC-000144,AH-017,ARTW-000446,2024-03-15,COL-0135,213005.0,212725,1,ART-00099,Artwork 446,mixed media,2012,https://example.com/art/446.jpg,118,35,27,True,108680,UNI-004,Chicago,4130,8.326274787396764,13,1,1,2024,1,-0.0013145231332597827,1,32.26,63.34,42.86,100.0,67.6,70.82,12.267760231611634,212725,chicago
AUC-000145,AH-018,ARTW-000037,2012-11-26,MUSEUM-020,177987.0,200786,6,ART-00008,Artwork 37,acrylic,1988,https://example.com/art/37.jpg,45,98,18,False,68863,UNI-004,Sydney,4410,8.39185670010494,37,0,4,2012,1,0.1280936248152955,6,24.43,0.0,56.33,0.0,62.3,75.04,12.209999923668063,200786,sydney
AUC-000146,AH-026,ARTW-002201,2022-10-22,COL-0013,30221.0,36901,12,ART-00488,Artwork 2201,mixed media,1963,https://example.com/art/2201.jpg,117,125,43,False,79789,UNI-005,Dubai,14625,9.590556045830896,62,0,4,2022,1,0.22103835081565798,12,37.74,40.45,46.49,0.0,64.46,83.77,10.516021029101827,36901,dubai
AUC-000147,AH-035,ARTW-001170,2011-09-04,COL-0145,,165132,1,ART-00257,Artwork 1170,digital,2012,https://example.com/art/1170.jpg,74,77,27,True,486286,UNI-001,Chicago,5698,8.648045999835,13,1,3,2011,0,,1,28.69,58.88,50.01,0.0,57.72,78.27,12.014506488796398,165132,chicago
AUC-000148,AH-009,ARTW-001182,2019-09-24,COL-0067,104262.0,127815,12,ART-00260,Artwork 1182,watercolour,1964,https://example.com/art/1182.jpg,188,194,50,True,99515,UNI-002,Hong Kong,36472,10.504327539810888,61,1,3,2019,1,0.2259020544397767,12,23.32,29.7,37.81,100.0,72.49,91.59,11.758347008707407,127815,hong kong
AUC-000149,AH-012,ARTW-000017,2024-08-03,MUSEUM-007,98865.0,98720,1,ART-00004,Artwork 17,acrylic,2019,https://example.com/art/17.jpg,136,62,12,False,221563,UNI-004,Madrid,8432,9.039907859574642,6,0,3,2024,1,-0.0014666464370606382,1,24.13,55.28,75.0,0.0,67.79,65.69,11.500052968747553,98720,madrid
